Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
1003103,SAM0015,ECOBIO 6,JP397,IT,54527.0,1024.0,0.0,2017-10-13,14.1,4.4,1.64,6.2,9.6,5.8,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,55177.0,1673.0,1.0,2017-11-09,14.6,3.8,1.81,5.5,13.1,8.5,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1003103,SAM0015,ECOBIO 6,JP397,IT,56119.0,448.0,1.0,2017-12-19,14.0,4.7,1.29,5.3,5.9,2.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1003103,SAM0015,ECOBIO 6,JP397,IT,58370.0,718.0,0.0,2018-03-23,14.3,3.5,1.51,6.1,7.7,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,59185.0,1533.0,1.0,2018-04-26,14.6,2.4,1.88,4.8,13.1,6.2,2.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
1003103,SAM0015,ECOBIO 6,JP397,IT,60184.0,735.0,0.0,2018-06-07,14.0,4.2,1.41,6.2,7.8,4.6,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,62036.0,555.0,0.0,2018-08-24,13.8,4.5,1.28,5.8,6.8,4.5,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,62630.0,1150.0,1.0,2018-09-18,14.3,3.7,1.65,5.6,10.2,7.8,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
1003103,SAM0015,ECOBIO 6,JP397,IT,63458.0,517.0,0.0,2018-10-23,13.8,4.5,1.36,5.6,5.9,2.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,64454.0,1513.0,1.0,2018-12-04,14.8,3.4,1.64,5.2,11.0,5.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1003103,SAM0015,ECOBIO 6,JP397,IT,65264.0,477.0,0.0,2019-01-07,13.7,4.6,1.39,6.5,5.9,2.3,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,65788.0,1000.0,0.0,2019-01-27,14.1,4.0,1.17,6.214371870861058,9.2,4.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003103,SAM0015,ECOBIO 6,JP397,IT,66479.0,1692.0,0.0,2019-02-27,14.2,3.5,1.77,5.742071681515301,12.5,6.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003166,SAM0002,ECOBIO 10,JG954,,59795.0,523.0,1.0,2018-06-20,14.2,8.6,0.63,7.6,6.0,0.0,1.0,-0.002859474509799384,8.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1003166,SAM0002,ECOBIO 10,JG954,,61422.0,506.0,0.0,2018-08-23,14.6,6.9,1.14,7.0,3.0,0.0,2.0,0.0010608631568859161,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1003166,SAM0002,ECOBIO 10,JG954,,62560.0,1644.0,1.0,2018-10-12,15.4,3.5,1.85,4.8,9.0,2.0,2.0,0.009389480241985021,12.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
1003166,SAM0002,ECOBIO 10,JG954,,68102.0,1172.0,0.0,2019-06-03,14.6,5.9,1.32,6.5,7.0,2.0,2.0,0.001838176080714904,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1003166,SAM0002,ECOBIO 10,JG954,,68619.0,1689.0,0.0,2019-06-25,15.1,5.4,1.49,6.3,11.0,2.0,1.0,-0.004423728399551588,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1003166,SAM0002,ECOBIO 10,JG954,,68976.0,2046.0,1.0,2019-07-10,15.3,5.3,1.59,5.7,9.0,3.0,2.0,0.0059573384123018935,15.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
1003166,SAM0002,ECOBIO 10,JG954,,69594.0,618.0,0.0,2019-08-06,14.1,7.9,0.77,7.8,6.0,1.0,1.0,-0.006361799200630541,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,67569.0,598.0,0.0,2018-10-02,14.0,4.9,1.53,6.2,6.3,3.1,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,70598.0,1378.0,0.0,2019-02-06,14.3,2.3,1.96,5.250703289248065,11.7,4.2,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,73632.0,546.0,0.0,2019-06-13,14.1,4.2,1.46,6.153856499862038,6.3,2.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,74063.0,978.0,1.0,2019-07-01,14.8,3.7,1.74,6.2,9.5,4.9,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1003196,SAM0003,ECOBIO 10,JG956,,75749.0,1000.0,0.0,2019-09-10,14.4,3.2,1.96,5.569239916239695,9.7,4.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,76613.0,1865.0,1.0,2019-10-16,14.7,2.1,2.3,4.8537716354415625,13.3,6.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1003196,SAM0003,ECOBIO 10,JG956,,77134.0,521.0,0.0,2019-11-07,13.9,5.0,1.27,7.1,6.4,2.4,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,77641.0,1048.0,0.0,2019-11-28,14.6,4.7,1.76,6.6,9.1,4.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003196,SAM0003,ECOBIO 10,JG956,,78595.0,1982.0,1.0,2020-01-07,14.8,3.8,2.23,5.9,14.0,7.4,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,156.0,700.0,1.0,2013-03-01,15.2,6.8,2.09,6.1,7.0,1.0,1.0,0.0018975531111976446,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,18038.0,975.0,1.0,2013-07-15,15.7,4.7,2.22,6.0,9.0,2.0,0.0,-0.007877995492176326,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,20615.0,1485.0,1.0,2013-08-05,16.4,0.0,2.65,0.0,13.0,4.0,1.0,0.06439840843593816,5.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,21615.0,1000.0,0.0,2013-09-17,15.6,4.4,2.62,5.5,12.0,2.0,1.0,-0.006098441486695,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,21880.0,1265.0,1.0,2013-09-27,15.6,0.0,2.83,4.7,14.0,3.0,1.0,-0.017318230666205164,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,22901.0,1021.0,0.0,2013-11-09,15.8,0.0,2.96,0.0,14.0,4.0,1.0,0.06376247112728317,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,23187.0,1307.0,1.0,2013-11-21,15.5,0.0,2.92,0.0,17.0,5.0,0.0,0.06110955424873559,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,24198.0,1008.0,1.0,2014-01-02,15.9,5.1,2.51,5.5,12.0,2.0,1.0,-0.004372517655297101,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,25649.0,1090.0,0.0,2014-03-04,15.4,5.2,2.41,5.6,12.0,2.0,1.0,-0.0018392930905561933,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,25844.0,1311.0,1.0,2014-03-12,15.3,4.6,2.6,5.3,14.0,2.0,1.0,-0.005516717472710972,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,26844.0,1000.0,0.0,2014-04-23,14.7,5.7,2.46,6.0,8.0,2.0,1.0,-0.0003046355420442265,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,27206.0,1362.0,1.0,2014-05-08,15.2,4.4,0.0,5.3,10.0,3.0,2.0,0.020438635570819444,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,28186.0,980.0,0.0,2014-06-18,14.7,4.9,2.59,5.7,10.0,2.0,1.0,-0.0032746830851896197,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,23635.0,1001.0,0.0,2014-08-18,14.9,5.1,2.57,6.0,9.0,3.0,16.0,-0.005212996372721004,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,1245.0,1245.0,0.0,2015-01-12,14.7,4.7,0.0,5.9,6.0,1.0,2.0,0.01598055596142861,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,34698.0,1385.0,1.0,2015-03-24,14.8,4.5,2.87,5.6,9.0,2.0,2.0,-0.006585762267584616,2.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,3249.0,1692.0,1.0,2018-01-04,14.7,2.7,2.0,2.152156132292766,11.0,1.9,4.0,0.1,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,61706.0,688.0,1.0,2018-06-06,13.3,7.1,1.9,6.7,0.0,0.0,1.0,0.0058197328103504475,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,68915.0,2032.0,1.0,2019-03-06,13.9,5.9,2.8,5.3,8.7,1.53,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,72065.0,2150.0,1.0,2019-06-05,13.8,4.7,2.0,6.2,8.6,1.3,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,72676.0,1611.0,0.0,2019-08-12,13.7,4.9,1.8,7.2,7.1,1.17,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
1003198,SAM0015,ECOBIO 10,JG955,IT,75396.0,2188.0,1.0,2019-12-04,13.8,4.5,2.6,5.5,8.4,1.59,2.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0
1003198,SAM0015,ECOBIO 10,JG955,IT,76902.0,1500.0,0.0,2020-02-05,13.7,4.7,1.2,8.3,7.7,0.9,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0
1003205,SAM0002,ECOBIO 10,JG953,IT,31703.0,1800.0,1.0,2014-09-01,14.8,4.7,2.4,5.405946847922003,11.3,6.9,0.0,0.007457468620467991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,33038.0,2023.0,1.0,2014-10-25,15.0,5.4,1.4,6.151322742712691,9.9,5.5,0.0,0.005029330234651894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,37332.0,1672.0,1.0,2015-05-05,14.6,5.6,1.8,6.052952771323325,9.7,13.9,0.0,0.019219516260023245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,40295.0,1925.0,1.0,2015-08-26,14.6,5.3,2.4,5.680615100259934,9.2,13.8,0.0,0.01994948464346251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,43551.0,1241.0,1.0,2016-01-09,14.6,5.9,2.2,5.943545693317364,7.8,10.9,1.0,0.01669607443029046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,44464.0,1760.0,1.0,2016-02-18,14.7,4.7,2.0,5.730973082160507,9.8,13.2,0.0,0.017559547013794266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,45659.0,1580.0,1.0,2016-04-08,14.6,6.0,1.3,6.343104237698144,9.9,5.4,0.0,0.005685123682692653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,47751.0,1656.0,0.0,2016-07-05,14.7,5.1,2.0,5.889147957228333,11.0,6.2,0.0,0.005529763693196688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003205,SAM0002,ECOBIO 10,JG953,IT,48249.0,2132.0,1.0,2016-07-25,14.8,4.7,2.7,5.241664491029471,11.6,8.2,3.0,0.009888723803027036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,49409.0,1156.0,1.0,2016-09-13,14.7,5.8,2.7,5.565031821614884,8.9,5.1,2.0,0.0076970224529796655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,51395.0,1152.0,0.0,2016-12-05,14.5,6.4,2.0,6.273632611726301,8.0,4.9,0.0,0.0066971563761449165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003205,SAM0002,ECOBIO 10,JG953,IT,52280.0,2032.0,1.0,2017-01-11,15.3,4.7,2.8,5.186892239209659,11.2,7.0,0.0,0.007636789392543489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,53228.0,978.0,0.0,2017-02-20,14.6,6.2,1.6,6.429393744799467,8.3,4.2,1.0,0.004672470268481416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003205,SAM0002,ECOBIO 10,JG953,IT,53595.0,1315.0,1.0,2017-03-07,15.2,5.6,1.7,6.045657429189724,9.4,5.2,0.0,0.005220861626901718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,56258.0,1300.0,1.0,2017-06-28,14.5,4.7,1.8,5.777132615386212,10.2,6.8,0.0,0.007483046372087701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003205,SAM0002,ECOBIO 10,JG953,IT,59620.0,1380.0,1.0,2017-11-15,15.0,6.5,1.8,6.226186660420019,8.1,4.6,5.0,0.006612533084734917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003261,SAM0007,ECOBIO 10,JG952,IT,65283.0,303.0,0.0,2018-07-11,13.8,8.3,1.9,5.8,1.7,0.9,1.0,0.026362173589941265,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0
1003261,SAM0007,ECOBIO 10,JG952,IT,65425.0,428.0,0.0,2018-07-17,13.9,7.6,2.2,5.5,3.5,1.0,2.0,0.02376723940159567,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0
1003261,SAM0007,ECOBIO 10,JG952,IT,66209.0,1229.0,0.0,2018-08-19,15.0,5.2,3.2,4.5,8.6,2.0,2.0,0.015503068253333807,3.0,5.0,4.0,1.0,3.0,1.0,1.0,0.0
1003261,SAM0007,ECOBIO 10,JG952,IT,66636.0,1656.0,0.0,2018-09-06,15.1,4.5,3.4,4.0,10.2,2.5,1.0,0.01785880451329354,3.0,5.0,4.0,1.0,4.0,1.0,1.0,0.0
1003261,SAM0007,ECOBIO 10,JG952,IT,66731.0,1751.0,1.0,2018-09-10,15.0,4.3,2.9,4.6,12.3,2.3,1.0,0.006141396948799768,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,48540.0,1177.0,1.0,2016-12-16,15.3,6.4,4.12,5.281882393764283,8.01,11.46,1.5521430900500937,0.01,1.0,3.0,2.0,1.0,1.0,0.3283006538716752,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,50142.0,1316.0,1.0,2017-02-21,15.7,7.33,5.07,5.025124232929706,8.25,12.05,1.2527136611840404,0.01,4.0,4.0,2.0,1.0,1.0,0.24403331688359925,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,51204.0,871.0,0.0,2017-04-07,15.5,8.91,3.9,6.055218728059014,6.12,8.6,1.6266999847123937,0.01,41.0,3.0,2.0,1.0,1.0,0.6619540129068527,1.0,0.0
1003274,SAM0014,ECOBIO 10,JH258,,52020.0,1687.0,0.0,2017-05-11,15.92,6.23,2.43,6.1193458118167765,9.7,12.63,2.2310200030619347,0.01,2.0,4.0,3.0,1.0,1.0,0.6779776486266503,1.0,0.0
1003274,SAM0014,ECOBIO 10,JH258,,52350.0,2017.0,1.0,2017-05-25,16.05,5.58,4.83,4.509968199094009,11.39,13.2,1.672224063435432,0.01,61.0,5.0,6.0,1.0,1.0,0.8033281200690082,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,43527.0,1097.0,0.0,2017-10-17,16.86,5.32,3.5,5.164497676283274,9.45,9.86,1.50660856945874,0.01,41.0,12.0,2.0,1.0,1.0,0.7809167465800319,1.0,0.0
1003274,SAM0014,ECOBIO 10,JH258,,43741.0,1311.0,1.0,2017-10-26,17.14,4.94,2.78,5.225479529174805,10.53,10.67,1.529580541526503,0.01,6.0,3.0,1.0,1.0,1.0,0.6227060038037051,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,44326.0,623.0,1.0,2017-11-20,15.19,8.32,3.18,6.167594932213061,4.85,7.02,2.0177743420486287,0.01,2.0,4.0,2.0,1.0,1.0,0.49493831924220155,1.0,1.0
1003274,SAM0014,ECOBIO 10,JH258,,59841.0,1020.0,1.0,2018-03-22,15.65,5.54,4.06,4.850632887319891,8.06,8.06,1.5024789238357303,0.01,40.50510370039322,4.0,3.0,1.0,1.0,0.6414657124551202,1.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,36633.0,1996.0,1.0,2015-11-26,14.3,2.0,2.49,4.2,16.9,5.7,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,38072.0,967.0,0.0,2016-01-26,13.8,3.2,1.53,6.3,9.3,5.2,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,38890.0,1785.0,1.0,2016-02-29,14.3,2.1,2.29,4.5,14.2,7.7,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,39362.0,386.0,1.0,2016-03-31,13.5,4.3,1.45,6.0,5.2,3.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,40303.0,1054.0,0.0,2016-04-28,14.0,2.8,1.61,5.8,10.0,6.4,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,40968.0,1722.0,1.0,2016-05-26,14.3,1.8,1.88,4.2,15.0,8.2,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,41225.0,257.0,0.0,2016-06-06,13.5,4.6,1.23,5.9,5.1,3.5,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,41799.0,831.0,0.0,2016-06-30,13.8,3.2,1.87,7.8,8.0,3.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,44435.0,334.0,1.0,2016-11-02,13.6,5.0,1.38,6.7,4.7,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,45417.0,982.0,1.0,2016-11-29,13.8,3.4,1.64,6.0,8.7,4.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,47653.0,1583.0,1.0,2017-03-03,14.2,2.9,1.56,4.7,11.2,5.4,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,49982.0,1530.0,1.0,2017-06-09,13.9,2.9,1.83,5.4,10.8,6.2,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,51898.0,1333.0,1.0,2017-08-30,14.1,2.9,1.89,5.4,11.0,4.8,1.0,0.0,2.0,2.0,3.0,0.0,8.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,52567.0,330.0,0.0,2017-09-27,14.0,4.4,1.3,5.9,4.5,1.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,53453.0,1219.0,0.0,2017-11-03,14.2,2.8,1.73,5.2,10.2,5.3,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,53930.0,1686.0,1.0,2017-11-23,14.3,2.4,1.95,4.8,12.0,4.8,1.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,55195.0,1275.0,0.0,2018-01-15,14.3,3.4,1.66,5.7,9.4,4.2,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,58219.0,807.0,0.0,2018-05-22,13.8,3.4,1.87,5.6,8.6,4.2,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,59087.0,1675.0,1.0,2018-06-27,14.5,2.3,2.03,4.8,13.1,6.6,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,59745.0,642.0,0.0,2018-07-25,14.1,3.6,1.65,5.9,7.4,4.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,60224.0,1121.0,1.0,2018-08-14,14.6,2.7,1.84,5.3,9.5,5.5,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,61296.0,1167.0,1.0,2018-09-28,13.7,4.6,1.33,6.3,5.5,2.5,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,62633.0,1670.0,1.0,2018-11-23,14.5,2.3,2.03,4.7,12.6,5.9,2.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,63139.0,506.0,1.0,2018-12-14,13.8,3.9,1.49,5.6,6.1,1.9,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,64733.0,350.0,0.0,2019-02-19,13.9,4.5,1.6,6.22581062527639,3.7,0.7,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,65401.0,1018.0,0.0,2019-03-19,14.5,3.2,1.55,5.780487772829427,8.3,3.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,65605.0,1222.0,0.0,2019-03-28,14.5,2.9,1.71,5.607648669433301,9.4,4.1,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1003277,SAM0006,ECOBIO 10,JH260,IT,66058.0,1675.0,1.0,2019-04-16,14.8,2.5,1.99,5.165519804809502,11.0,5.1,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1003277,SAM0006,ECOBIO 10,JH260,IT,66797.0,739.0,0.0,2019-05-17,14.1,3.9,1.53,6.011598612185498,7.8,3.3,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1003304,SAM0010,ECOBIO 10,JH264,,50352.0,1500.0,1.0,2017-02-06,14.4,1.8,2.0,4.4,14.8,6.2,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1003312,SAM0008,ECOBIO 10,JH262,,34109.0,1588.0,1.0,2015-07-09,15.6,4.6,3.37,5.8,12.9,10.7,1.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0
1003312,SAM0008,ECOBIO 10,JH262,,35403.0,1294.0,1.0,2015-09-01,15.4,4.2,2.71,5.7,11.3,7.4,1.0,0.0,2.0,8.0,2.0,0.0,3.0,0.0,0.0,1.0
1003312,SAM0008,ECOBIO 10,JH262,,36517.0,902.0,0.0,2015-10-19,14.1,3.1,1.84,5.8,11.5,5.6,0.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
1003312,SAM0008,ECOBIO 10,JH262,,37546.0,1931.0,1.0,2015-12-01,14.6,1.9,2.44,4.8,19.0,7.5,1.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0
1003312,SAM0008,ECOBIO 10,JH262,,38091.0,545.0,0.0,2015-12-24,13.6,4.4,1.31,6.4,6.8,3.8,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1003312,SAM0008,ECOBIO 10,JH262,,38622.0,1076.0,0.0,2016-01-15,13.7,3.3,1.56,5.6,11.0,6.3,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1003312,SAM0008,ECOBIO 10,JH262,,39025.0,1479.0,1.0,2016-02-01,14.1,2.7,1.79,5.6,13.3,7.7,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
1003312,SAM0008,ECOBIO 10,JH262,,40353.0,708.0,0.0,2016-03-31,13.6,1.8,2.15,4.9,7.0,3.7,3.0,0.0,2.0,6.0,3.0,1.0,27.0,2.0,0.0,0.0
1003312,SAM0008,ECOBIO 10,JH262,,40636.0,1000.0,1.0,2016-04-12,13.7,1.1,2.14,4.6,9.0,4.5,4.0,0.0,2.0,7.0,4.0,1.0,25.0,2.0,0.0,1.0
