Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge,Gruppo,AnnoP
1111275,SAM0020,,JS486,BR,9691.0,836.0,1.0,2017-09-08,14.08,3.4,1.17,,7.3,5.8,2.0,,170.0,4.0,0.0,1.0,0.0,0.0,0.0,1,323,2017
1111275,SAM0020,,JS486,BR,9932.0,255.0,0.0,2017-09-20,14.15,4.0,0.64,,4.1,2.8,0.0,,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,10177.0,500.0,0.0,2017-09-29,14.32,3.4,1.27,,5.7,4.4,0.0,,95.0,2.0,2.0,0.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,10353.0,650.0,0.0,2017-10-08,14.38,3.4,1.54,,7.0,6.5,1.0,,120.0,2.0,2.0,0.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,10578.0,901.0,1.0,2017-10-18,14.53,3.0,1.85,,8.4,8.0,1.0,,140.0,2.0,2.0,0.0,0.0,1.0,0.0,1,323,2017
1111275,SAM0020,,JS486,BR,10826.0,250.0,0.0,2017-10-28,13.89,4.3,1.23,,4.0,2.8,1.0,,63.0,4.0,2.0,1.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,11084.0,500.0,0.0,2017-11-09,14.18,3.2,1.22,,5.7,4.6,1.0,,100.0,4.0,2.0,1.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,11249.0,650.0,0.0,2017-11-16,14.19,3.0,1.73,,6.8,6.0,2.0,,120.0,3.0,1.0,1.0,0.0,2.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,11485.0,902.0,1.0,2017-11-26,14.4,2.9,1.58,,8.5,8.3,2.0,,170.0,4.0,2.0,2.0,0.0,1.0,0.0,1,323,2017
1111275,SAM0020,,JS486,BR,11740.0,250.0,0.0,2017-12-07,14.39,4.3,1.02,,4.4,3.9,0.0,,60.0,2.0,1.0,2.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,12002.0,520.0,0.0,2017-12-18,14.62,3.7,2.01,,6.5,5.5,2.0,,100.0,2.0,2.0,0.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,12142.0,650.0,0.0,2017-12-24,14.68,3.9,1.29,,6.0,5.5,3.0,,120.0,1.0,2.0,0.0,0.0,1.0,0.0,0,323,2017
1111275,SAM0020,,JS486,BR,12285.0,803.0,1.0,2017-12-30,14.75,3.2,1.65,,8.4,7.1,0.0,,160.0,3.0,3.0,0.0,0.0,3.0,1.0,1,323,2017
1111275,SAM0020,,JS486,BR,12545.0,250.0,0.0,2018-01-10,14.22,4.7,0.95,,4.7,3.6,8.0,,63.0,1.0,1.0,1.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,12826.0,541.0,0.0,2018-01-22,14.4,3.2,1.08,,6.9,6.2,0.0,,110.0,2.0,2.0,1.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,12948.0,650.0,1.0,2018-01-27,14.45,2.8,1.18,,7.8,6.7,0.0,,120.0,3.0,2.0,1.0,0.0,1.0,0.0,1,323,2018
1111275,SAM0020,,JS486,BR,13432.0,250.0,0.0,2018-02-17,14.2,4.9,1.1,,4.0,3.5,0.0,,59.0,3.0,1.0,1.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,13672.0,500.0,0.0,2018-02-27,14.33,3.6,1.31,,5.5,5.2,1.0,,110.0,3.0,1.0,0.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,13834.0,650.0,0.0,2018-03-05,14.44,3.6,1.19,,6.2,6.2,4.0,,130.0,4.0,1.0,1.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,14001.0,850.0,1.0,2018-03-13,14.5,3.8,2.2,,7.0,8.0,1.0,,140.0,2.0,0.0,0.0,0.0,1.0,0.0,1,323,2018
1111275,SAM0020,,JS486,BR,14238.0,250.0,0.0,2018-03-23,14.6,4.4,0.85,,3.9,3.4,0.0,,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,14490.0,500.0,0.0,2018-04-03,14.83,3.9,0.47,,5.8,5.5,1.0,,93.0,2.0,2.0,0.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,14630.0,650.0,0.0,2018-04-09,14.98,3.3,1.37,,7.0,7.0,0.0,,120.0,2.0,2.0,0.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,14819.0,850.0,1.0,2018-04-17,14.97,4.2,1.32,,8.2,8.4,0.0,,160.0,2.0,2.0,0.0,0.0,2.0,0.0,1,323,2018
1111275,SAM0020,,JS486,BR,15057.0,250.0,0.0,2018-04-28,13.63,4.9,1.06,,3.7,3.0,1.0,,55.0,3.0,1.0,1.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,15320.0,500.0,0.0,2018-05-09,13.77,3.6,1.16,,5.5,4.7,2.0,,110.0,3.0,2.0,1.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,15452.0,650.0,0.0,2018-05-15,14.01,3.5,1.13,,6.4,5.6,2.0,,120.0,3.0,2.0,1.0,0.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,15618.0,850.0,1.0,2018-05-22,14.09,3.0,1.32,,7.6,7.1,1.0,,160.0,4.0,3.0,2.0,0.0,2.0,0.0,1,323,2018
1111275,SAM0020,,JS486,BR,16114.0,500.0,0.0,2018-06-13,13.58,3.8,0.88,,6.0,5.0,1.0,,87.0,3.0,3.0,1.0,1.0,1.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,16248.0,650.0,1.0,2018-06-19,13.67,3.3,0.96,,6.9,6.0,1.0,,110.0,2.0,2.0,1.0,0.0,1.0,0.0,1,323,2018
1111275,SAM0020,,JS486,BR,16572.0,75.0,0.0,2018-07-05,13.95,5.4,0.61,,3.5,0.6,1.0,,27.0,4.0,2.0,0.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,16647.0,150.0,0.0,2018-07-08,13.83,5.0,0.8,,4.4,1.4,1.0,,39.0,3.0,2.0,0.0,0.0,0.0,0.0,0,323,2018
1111275,SAM0020,,JS486,BR,16723.0,225.0,0.0,2018-07-11,14.1,5.4,0.73,,4.4,1.7,1.0,,51.0,3.0,2.0,0.0,0.0,0.0,0.0,0,323,2018
